Exp Category,State,Year,Value
Revenue_Expenditure,Karnataka,2015-16 (BE),140534.43
Revenue_Expenditure,Kerala,1980-81,855
Revenue_Expenditure,Kerala,1981-82,1086
Revenue_Expenditure,Kerala,1982-83,996
Revenue_Expenditure,Kerala,1983-84,1322
Revenue_Expenditure,Kerala,1984-85,1572
Revenue_Expenditure,Kerala,1985-86,1969
Revenue_Expenditure,Kerala,1986-87,2162
Revenue_Expenditure,Kerala,1987-88,2251
Revenue_Expenditure,Kerala,1988-89,2521
Revenue_Expenditure,Kerala,1989-90,2889
Revenue_Expenditure,Kerala,1990-91,3376
Revenue_Expenditure,Kerala,1991-92,4005
Revenue_Expenditure,Kerala,1992-93,4363
Revenue_Expenditure,Kerala,1993-94,5138
Revenue_Expenditure,Kerala,1994-95,5959
Revenue_Expenditure,Kerala,1995-96,6922
Revenue_Expenditure,Kerala,1996-97,7943
Revenue_Expenditure,Kerala,1997-98,9818
Revenue_Expenditure,Kerala,1998-99,10611
Revenue_Expenditure,Kerala,1999-00,12900
Revenue_Expenditure,Kerala,2000-01,13149
Revenue_Expenditure,Kerala,2001-02,13132
Revenue_Expenditure,Kerala,2002-03,16967
Revenue_Expenditure,Kerala,2003-04,19769
Revenue_Expenditure,Kerala,2004-05,20276
Revenue_Expenditure,Kerala,2005-06,21115
Revenue_Expenditure,Kerala,2006-07,23159
Revenue_Expenditure,Kerala,2007-08,28692
Revenue_Expenditure,Kerala,2008-09,32553.5
Revenue_Expenditure,Kerala,2009-10,35833.48
Revenue_Expenditure,Kerala,2010-11,40765.26
Revenue_Expenditure,Kerala,2011-12,53789.14
Revenue_Expenditure,Kerala,2012-13,62032.26
Revenue_Expenditure,Kerala,2013-14,69369.89
Revenue_Expenditure,Kerala,2014-15 (RE),82947.71
Revenue_Expenditure,Kerala,2015-16 (BE),99277.74
Revenue_Expenditure,Madhya Pradesh,1980-81,1590
Revenue_Expenditure,Madhya Pradesh,1981-82,1677
Revenue_Expenditure,Madhya Pradesh,1982-83,1938
Revenue_Expenditure,Madhya Pradesh,1983-84,2324
Revenue_Expenditure,Madhya Pradesh,1984-85,2522
Revenue_Expenditure,Madhya Pradesh,1985-86,2916
Revenue_Expenditure,Madhya Pradesh,1986-87,3349
Revenue_Expenditure,Madhya Pradesh,1987-88,3932
Revenue_Expenditure,Madhya Pradesh,1988-89,4596
Revenue_Expenditure,Madhya Pradesh,1989-90,4823
Revenue_Expenditure,Madhya Pradesh,1990-91,5899
Revenue_Expenditure,Madhya Pradesh,1991-92,6637
Revenue_Expenditure,Madhya Pradesh,1992-93,7663
Revenue_Expenditure,Madhya Pradesh,1993-94,8878
Revenue_Expenditure,Madhya Pradesh,1994-95,9315
Revenue_Expenditure,Madhya Pradesh,1995-96,10582
Revenue_Expenditure,Madhya Pradesh,1996-97,13093
Revenue_Expenditure,Madhya Pradesh,1997-98,14225
Revenue_Expenditure,Madhya Pradesh,1998-99,15968
Revenue_Expenditure,Madhya Pradesh,1999-00,17957
Revenue_Expenditure,Madhya Pradesh,2000-01,16924
Revenue_Expenditure,Madhya Pradesh,2001-02,16960
Revenue_Expenditure,Madhya Pradesh,2002-03,18989
Revenue_Expenditure,Madhya Pradesh,2003-04,23923
Revenue_Expenditure,Madhya Pradesh,2004-05,29413
Revenue_Expenditure,Madhya Pradesh,2005-06,28975
Revenue_Expenditure,Madhya Pradesh,2006-07,30217
Revenue_Expenditure,Madhya Pradesh,2007-08,35265
Revenue_Expenditure,Madhya Pradesh,2008-09,40030.26
Revenue_Expenditure,Madhya Pradesh,2009-10,50032.45
Revenue_Expenditure,Madhya Pradesh,2010-11,60055.18
Revenue_Expenditure,Madhya Pradesh,2011-12,80658.96
Revenue_Expenditure,Madhya Pradesh,2012-13,83497.32
Revenue_Expenditure,Madhya Pradesh,2013-14,89764.16
Revenue_Expenditure,Madhya Pradesh,2014-15 (RE),123389.57
Revenue_Expenditure,Madhya Pradesh,2015-16 (BE),135972.07
Revenue_Expenditure,Maharashtra,1980-81,2613
Revenue_Expenditure,Maharashtra,1981-82,3088
Revenue_Expenditure,Maharashtra,1982-83,3585
Revenue_Expenditure,Maharashtra,1983-84,4244
Revenue_Expenditure,Maharashtra,1984-85,5063
Revenue_Expenditure,Maharashtra,1985-86,5732
Revenue_Expenditure,Maharashtra,1986-87,6412
Revenue_Expenditure,Maharashtra,1987-88,6929
Revenue_Expenditure,Maharashtra,1988-89,8102
Revenue_Expenditure,Maharashtra,1989-90,9737
Revenue_Expenditure,Maharashtra,1990-91,10772
Revenue_Expenditure,Maharashtra,1991-92,12052
Revenue_Expenditure,Maharashtra,1992-93,14014
Revenue_Expenditure,Maharashtra,1993-94,15983
Revenue_Expenditure,Maharashtra,1994-95,20026
Revenue_Expenditure,Maharashtra,1995-96,21377
Revenue_Expenditure,Maharashtra,1996-97,25005
Revenue_Expenditure,Maharashtra,1997-98,27675
Revenue_Expenditure,Maharashtra,1998-99,30317
Revenue_Expenditure,Maharashtra,1999-00,38244
Revenue_Expenditure,Maharashtra,2000-01,42208
Revenue_Expenditure,Maharashtra,2001-02,42480
Revenue_Expenditure,Maharashtra,2002-03,47217
Revenue_Expenditure,Maharashtra,2003-04,61034
Revenue_Expenditure,Maharashtra,2004-05,72668
Revenue_Expenditure,Maharashtra,2005-06,68677
Revenue_Expenditure,Maharashtra,2006-07,75841
Revenue_Expenditure,Maharashtra,2007-08,80240
Revenue_Expenditure,Maharashtra,2008-09,99068.48
Revenue_Expenditure,Maharashtra,2009-10,117431.1
Revenue_Expenditure,Maharashtra,2010-11,130155.42
Revenue_Expenditure,Maharashtra,2011-12,148728.37
Revenue_Expenditure,Maharashtra,2012-13,164202.42
Revenue_Expenditure,Maharashtra,2013-14,186829.82
Revenue_Expenditure,Maharashtra,2014-15 (RE),227932.63
Revenue_Expenditure,Maharashtra,2015-16 (BE),240026.09
Revenue_Expenditure,Manipur,1980-81,159
Revenue_Expenditure,Manipur,1981-82,128
Revenue_Expenditure,Manipur,1982-83,137
Revenue_Expenditure,Manipur,1983-84,158
Revenue_Expenditure,Manipur,1984-85,223
Revenue_Expenditure,Manipur,1985-86,247
Revenue_Expenditure,Manipur,1986-87,299
Revenue_Expenditure,Manipur,1987-88,319
Revenue_Expenditure,Manipur,1988-89,393
Revenue_Expenditure,Manipur,1989-90,423
Revenue_Expenditure,Manipur,1990-91,453
Revenue_Expenditure,Manipur,1991-92,533
Revenue_Expenditure,Manipur,1992-93,824
Revenue_Expenditure,Manipur,1993-94,637
Revenue_Expenditure,Manipur,1994-95,675
Revenue_Expenditure,Manipur,1995-96,811
Revenue_Expenditure,Manipur,1996-97,1014
Revenue_Expenditure,Manipur,1997-98,1133
Revenue_Expenditure,Manipur,1998-99,1116
Revenue_Expenditure,Manipur,1999-00,1780
Revenue_Expenditure,Manipur,2000-01,1381
Revenue_Expenditure,Manipur,2001-02,2117
Revenue_Expenditure,Manipur,2002-03,2157
Revenue_Expenditure,Manipur,2003-04,2320
Revenue_Expenditure,Manipur,2004-05,2600
Revenue_Expenditure,Manipur,2005-06,2743
Revenue_Expenditure,Manipur,2006-07,3626
Revenue_Expenditure,Manipur,2007-08,3720
Revenue_Expenditure,Manipur,2008-09,4403.77
Revenue_Expenditure,Manipur,2009-10,4725.83
Revenue_Expenditure,Manipur,2010-11,6114.87
Revenue_Expenditure,Manipur,2011-12,6862.64
Revenue_Expenditure,Manipur,2012-13,6993.2
Revenue_Expenditure,Manipur,2013-14,7172.92
Revenue_Expenditure,Manipur,2014-15 (RE),11177.67
Revenue_Expenditure,Manipur,2015-16 (BE),9652.41
Revenue_Expenditure,Meghalaya,1980-81,102
Revenue_Expenditure,Meghalaya,1981-82,101
Revenue_Expenditure,Meghalaya,1982-83,117
Revenue_Expenditure,Meghalaya,1983-84,139
Revenue_Expenditure,Meghalaya,1984-85,161
Revenue_Expenditure,Meghalaya,1985-86,188
Revenue_Expenditure,Meghalaya,1986-87,230
Revenue_Expenditure,Meghalaya,1987-88,264
Revenue_Expenditure,Meghalaya,1988-89,318
Revenue_Expenditure,Meghalaya,1989-90,351
Revenue_Expenditure,Meghalaya,1990-91,406
Revenue_Expenditure,Meghalaya,1991-92,492
Revenue_Expenditure,Meghalaya,1992-93,543
Revenue_Expenditure,Meghalaya,1993-94,682
Revenue_Expenditure,Meghalaya,1994-95,587
Revenue_Expenditure,Meghalaya,1995-96,779
Revenue_Expenditure,Meghalaya,1996-97,785
Revenue_Expenditure,Meghalaya,1997-98,851
Revenue_Expenditure,Meghalaya,1998-99,1008
Revenue_Expenditure,Meghalaya,1999-00,1195
Revenue_Expenditure,Meghalaya,2000-01,1424
Revenue_Expenditure,Meghalaya,2001-02,1395
Revenue_Expenditure,Meghalaya,2002-03,1589
Revenue_Expenditure,Meghalaya,2003-04,1770
Revenue_Expenditure,Meghalaya,2004-05,2070
Revenue_Expenditure,Meghalaya,2005-06,2008
Revenue_Expenditure,Meghalaya,2006-07,2320
Revenue_Expenditure,Meghalaya,2007-08,2771
Revenue_Expenditure,Meghalaya,2008-09,3432.71
Revenue_Expenditure,Meghalaya,2009-10,3833.36
Revenue_Expenditure,Meghalaya,2010-11,4770.19
Revenue_Expenditure,Meghalaya,2011-12,5945.06
Revenue_Expenditure,Meghalaya,2012-13,6123.4
Revenue_Expenditure,Meghalaya,2013-14,6811.01
Revenue_Expenditure,Meghalaya,2014-15 (RE),11893.17
Revenue_Expenditure,Meghalaya,2015-16 (BE),9583.25
Revenue_Expenditure,Mizoram,1980-81,–
Revenue_Expenditure,Mizoram,1981-82,–
Revenue_Expenditure,Mizoram,1982-83,–
Revenue_Expenditure,Mizoram,1983-84,–
Revenue_Expenditure,Mizoram,1984-85,–
Revenue_Expenditure,Mizoram,1985-86,177
Revenue_Expenditure,Mizoram,1986-87,55
Revenue_Expenditure,Mizoram,1987-88,306
Revenue_Expenditure,Mizoram,1988-89,287
Revenue_Expenditure,Mizoram,1989-90,303
Revenue_Expenditure,Mizoram,1990-91,502
Revenue_Expenditure,Mizoram,1991-92,414
Revenue_Expenditure,Mizoram,1992-93,490
Revenue_Expenditure,Mizoram,1993-94,522
Revenue_Expenditure,Mizoram,1994-95,592
Revenue_Expenditure,Mizoram,1995-96,715
Revenue_Expenditure,Mizoram,1996-97,810
Revenue_Expenditure,Mizoram,1997-98,870
Revenue_Expenditure,Mizoram,1998-99,893
Revenue_Expenditure,Mizoram,1999-00,1161
Revenue_Expenditure,Mizoram,2000-01,1288
Revenue_Expenditure,Mizoram,2001-02,1334
Revenue_Expenditure,Mizoram,2002-03,1405
Revenue_Expenditure,Mizoram,2003-04,1826
Revenue_Expenditure,Mizoram,2004-05,1817
Revenue_Expenditure,Mizoram,2005-06,2172
Revenue_Expenditure,Mizoram,2006-07,2295
Revenue_Expenditure,Mizoram,2007-08,2559
Revenue_Expenditure,Mizoram,2008-09,2868.54
Revenue_Expenditure,Mizoram,2009-10,3529.02
Revenue_Expenditure,Mizoram,2010-11,4139.5
Revenue_Expenditure,Mizoram,2011-12,5638.11
Revenue_Expenditure,Mizoram,2012-13,5335.5
Revenue_Expenditure,Mizoram,2013-14,5635.93
Revenue_Expenditure,Mizoram,2014-15 (RE),7523.22
Revenue_Expenditure,Mizoram,2015-16 (BE),7576.53
Revenue_Expenditure,Nagaland,1980-81,164
Revenue_Expenditure,Nagaland,1981-82,132
Revenue_Expenditure,Nagaland,1982-83,166
Revenue_Expenditure,Nagaland,1983-84,215
Revenue_Expenditure,Nagaland,1984-85,202
Revenue_Expenditure,Nagaland,1985-86,272
Revenue_Expenditure,Nagaland,1986-87,344
Revenue_Expenditure,Nagaland,1987-88,436
Revenue_Expenditure,Nagaland,1988-89,457
Revenue_Expenditure,Nagaland,1989-90,515
Revenue_Expenditure,Nagaland,1990-91,552
Revenue_Expenditure,Nagaland,1991-92,648
Revenue_Expenditure,Nagaland,1992-93,857
Revenue_Expenditure,Nagaland,1993-94,932
Revenue_Expenditure,Nagaland,1994-95,906
Revenue_Expenditure,Nagaland,1995-96,1040
Revenue_Expenditure,Nagaland,1996-97,1096
Revenue_Expenditure,Nagaland,1997-98,1230
Revenue_Expenditure,Nagaland,1998-99,1491
Revenue_Expenditure,Nagaland,1999-00,1495
Revenue_Expenditure,Nagaland,2000-01,1835
Revenue_Expenditure,Nagaland,2001-02,2019
Revenue_Expenditure,Nagaland,2002-03,1917
Revenue_Expenditure,Nagaland,2003-04,2384
Revenue_Expenditure,Nagaland,2004-05,2276
Revenue_Expenditure,Nagaland,2005-06,2809
Revenue_Expenditure,Nagaland,2006-07,3085
Revenue_Expenditure,Nagaland,2007-08,3563
Revenue_Expenditure,Nagaland,2008-09,3949.46
Revenue_Expenditure,Nagaland,2009-10,4520.1
Revenue_Expenditure,Nagaland,2010-11,5576.04
Revenue_Expenditure,Nagaland,2011-12,6448.47
Revenue_Expenditure,Nagaland,2012-13,7194.14
Revenue_Expenditure,Nagaland,2013-14,7227.16
Revenue_Expenditure,Nagaland,2014-15 (RE),9241.4
Revenue_Expenditure,Nagaland,2015-16 (BE),10582.2
Revenue_Expenditure,Odisha,1980-81,877
Revenue_Expenditure,Odisha,1981-82,814
Revenue_Expenditure,Odisha,1982-83,1191
Revenue_Expenditure,Odisha,1983-84,997
Revenue_Expenditure,Odisha,1984-85,1281
Revenue_Expenditure,Odisha,1985-86,1410
Revenue_Expenditure,Odisha,1986-87,1730
Revenue_Expenditure,Odisha,1987-88,1990
Revenue_Expenditure,Odisha,1988-89,2261
Revenue_Expenditure,Odisha,1989-90,2475
Revenue_Expenditure,Odisha,1990-91,3051
Revenue_Expenditure,Odisha,1991-92,3640
Revenue_Expenditure,Odisha,1992-93,3915
Revenue_Expenditure,Odisha,1993-94,4456
Revenue_Expenditure,Odisha,1994-95,4982
Revenue_Expenditure,Odisha,1995-96,5563
Revenue_Expenditure,Odisha,1996-97,6310
Revenue_Expenditure,Odisha,1997-98,6854
Revenue_Expenditure,Odisha,1998-99,8642
Revenue_Expenditure,Odisha,1999-00,10120
Revenue_Expenditure,Odisha,2000-01,11047
Revenue_Expenditure,Odisha,2001-02,12065
Revenue_Expenditure,Odisha,2002-03,13267
Revenue_Expenditure,Odisha,2003-04,15565
Revenue_Expenditure,Odisha,2004-05,15886
Revenue_Expenditure,Odisha,2005-06,15746
Revenue_Expenditure,Odisha,2006-07,19346
Revenue_Expenditure,Odisha,2007-08,22844
Revenue_Expenditure,Odisha,2008-09,30051.73
Revenue_Expenditure,Odisha,2009-10,30540.64
Revenue_Expenditure,Odisha,2010-11,36051.31
Revenue_Expenditure,Odisha,2011-12,42105.1
Revenue_Expenditure,Odisha,2012-13,47255.62
Revenue_Expenditure,Odisha,2013-14,56130.92
Revenue_Expenditure,Odisha,2014-15 (RE),76127.06
Revenue_Expenditure,Odisha,2015-16 (BE),84487.77
Revenue_Expenditure,Punjab,1980-81,817
Revenue_Expenditure,Punjab,1981-82,996
Revenue_Expenditure,Punjab,1982-83,1122
Revenue_Expenditure,Punjab,1983-84,1434
Revenue_Expenditure,Punjab,1984-85,1726
Revenue_Expenditure,Punjab,1985-86,1963
Revenue_Expenditure,Punjab,1986-87,1829
Revenue_Expenditure,Punjab,1987-88,2623
Revenue_Expenditure,Punjab,1988-89,2666
Revenue_Expenditure,Punjab,1989-90,2887
Revenue_Expenditure,Punjab,1990-91,3400
Revenue_Expenditure,Punjab,1991-92,5012
Revenue_Expenditure,Punjab,1992-93,4208
Revenue_Expenditure,Punjab,1993-94,5221
Revenue_Expenditure,Punjab,1994-95,7505
Revenue_Expenditure,Punjab,1995-96,7004
Revenue_Expenditure,Punjab,1996-97,7547
Revenue_Expenditure,Punjab,1997-98,9472
Revenue_Expenditure,Punjab,1998-99,10963
Revenue_Expenditure,Punjab,1999-00,11980
Revenue_Expenditure,Punjab,2000-01,14111
Revenue_Expenditure,Punjab,2001-02,15692
Revenue_Expenditure,Punjab,2002-03,17337
Revenue_Expenditure,Punjab,2003-04,20335
Revenue_Expenditure,Punjab,2004-05,20994
Revenue_Expenditure,Punjab,2005-06,20453
Revenue_Expenditure,Punjab,2006-07,26297
Revenue_Expenditure,Punjab,2007-08,26519
Revenue_Expenditure,Punjab,2008-09,28785.71
Revenue_Expenditure,Punjab,2009-10,31307.95
Revenue_Expenditure,Punjab,2010-11,37060.03
Revenue_Expenditure,Punjab,2011-12,36810.32
Revenue_Expenditure,Punjab,2012-13,44507.28
Revenue_Expenditure,Punjab,2013-14,47656.37
Revenue_Expenditure,Punjab,2014-15 (RE),56430.95
Revenue_Expenditure,Punjab,2015-16 (BE),61813.86
Revenue_Expenditure,Rajasthan,1980-81,1120
Revenue_Expenditure,Rajasthan,1981-82,1360
Revenue_Expenditure,Rajasthan,1982-83,1419
Revenue_Expenditure,Rajasthan,1983-84,1585
Revenue_Expenditure,Rajasthan,1984-85,1838
Revenue_Expenditure,Rajasthan,1985-86,2116
Revenue_Expenditure,Rajasthan,1986-87,2557
Revenue_Expenditure,Rajasthan,1987-88,3384
Revenue_Expenditure,Rajasthan,1988-89,3415
Revenue_Expenditure,Rajasthan,1989-90,3565
Revenue_Expenditure,Rajasthan,1990-91,4728
Revenue_Expenditure,Rajasthan,1991-92,5810
Revenue_Expenditure,Rajasthan,1992-93,6347
Revenue_Expenditure,Rajasthan,1993-94,7427
Revenue_Expenditure,Rajasthan,1994-95,8421
Revenue_Expenditure,Rajasthan,1995-96,10907
Revenue_Expenditure,Rajasthan,1996-97,10964
Revenue_Expenditure,Rajasthan,1997-98,12685
Revenue_Expenditure,Rajasthan,1998-99,14314
Revenue_Expenditure,Rajasthan,1999-00,16256
Revenue_Expenditure,Rajasthan,2000-01,17494
Revenue_Expenditure,Rajasthan,2001-02,18995
Revenue_Expenditure,Rajasthan,2002-03,21542
Revenue_Expenditure,Rajasthan,2003-04,25869
Revenue_Expenditure,Rajasthan,2004-05,28907
Revenue_Expenditure,Rajasthan,2005-06,27220
Revenue_Expenditure,Rajasthan,2006-07,31856
Revenue_Expenditure,Rajasthan,2007-08,37757
Revenue_Expenditure,Rajasthan,2008-09,42968.24
Revenue_Expenditure,Rajasthan,2009-10,48749.81
Revenue_Expenditure,Rajasthan,2010-11,53703.32
Revenue_Expenditure,Rajasthan,2011-12,65372.08
Revenue_Expenditure,Rajasthan,2012-13,81263.91
Revenue_Expenditure,Rajasthan,2013-14,94101.08
Revenue_Expenditure,Rajasthan,2014-15 (RE),125811.63
Revenue_Expenditure,Rajasthan,2015-16 (BE),137713.39
Revenue_Expenditure,Sikkim,1980-81,43
Revenue_Expenditure,Sikkim,1981-82,45
Revenue_Expenditure,Sikkim,1982-83,47
Revenue_Expenditure,Sikkim,1983-84,67
Revenue_Expenditure,Sikkim,1984-85,76
Revenue_Expenditure,Sikkim,1985-86,104
Revenue_Expenditure,Sikkim,1986-87,115
Revenue_Expenditure,Sikkim,1987-88,139
Revenue_Expenditure,Sikkim,1988-89,164
Revenue_Expenditure,Sikkim,1989-90,167
Revenue_Expenditure,Sikkim,1990-91,183
Revenue_Expenditure,Sikkim,1991-92,228
Revenue_Expenditure,Sikkim,1992-93,250
Revenue_Expenditure,Sikkim,1993-94,263
Revenue_Expenditure,Sikkim,1994-95,601
Revenue_Expenditure,Sikkim,1995-96,993
Revenue_Expenditure,Sikkim,1996-97,1241
Revenue_Expenditure,Sikkim,1997-98,1394
Revenue_Expenditure,Sikkim,1998-99,1621
Revenue_Expenditure,Sikkim,1999-00,1620
Revenue_Expenditure,Sikkim,2000-01,947
Revenue_Expenditure,Sikkim,2001-02,1909
Revenue_Expenditure,Sikkim,2002-03,2132
Revenue_Expenditure,Sikkim,2003-04,1477
Revenue_Expenditure,Sikkim,2004-05,2161
Revenue_Expenditure,Sikkim,2005-06,2146
Revenue_Expenditure,Sikkim,2006-07,2253
Revenue_Expenditure,Sikkim,2007-08,2820
Revenue_Expenditure,Sikkim,2008-09,2981.91
Revenue_Expenditure,Sikkim,2009-10,3509.84
Revenue_Expenditure,Sikkim,2010-11,3437.58
Revenue_Expenditure,Sikkim,2011-12,3943.73
Revenue_Expenditure,Sikkim,2012-13,3930.92
Revenue_Expenditure,Sikkim,2013-14,4469.04
Revenue_Expenditure,Sikkim,2014-15 (RE),6716.29
Revenue_Expenditure,Sikkim,2015-16 (BE),5525.73
Revenue_Expenditure,Tamil Nadu,1980-81,1686
Revenue_Expenditure,Tamil Nadu,1981-82,2006
Revenue_Expenditure,Tamil Nadu,1982-83,2292
Revenue_Expenditure,Tamil Nadu,1983-84,2752
Revenue_Expenditure,Tamil Nadu,1984-85,2950
Revenue_Expenditure,Tamil Nadu,1985-86,3309
Revenue_Expenditure,Tamil Nadu,1986-87,3612
Revenue_Expenditure,Tamil Nadu,1987-88,4196
Revenue_Expenditure,Tamil Nadu,1988-89,4617
Revenue_Expenditure,Tamil Nadu,1989-90,5662
Revenue_Expenditure,Tamil Nadu,1990-91,6621
Revenue_Expenditure,Tamil Nadu,1991-92,9600
Revenue_Expenditure,Tamil Nadu,1992-93,9748
Revenue_Expenditure,Tamil Nadu,1993-94,10062
Revenue_Expenditure,Tamil Nadu,1994-95,11432
Revenue_Expenditure,Tamil Nadu,1995-96,12532
Revenue_Expenditure,Tamil Nadu,1996-97,15402
Revenue_Expenditure,Tamil Nadu,1997-98,17333
Revenue_Expenditure,Tamil Nadu,1998-99,19880
Revenue_Expenditure,Tamil Nadu,1999-00,22627
Revenue_Expenditure,Tamil Nadu,2000-01,24437
Revenue_Expenditure,Tamil Nadu,2001-02,24818
Revenue_Expenditure,Tamil Nadu,2002-03,30156
Revenue_Expenditure,Tamil Nadu,2003-04,33765
Revenue_Expenditure,Tamil Nadu,2004-05,41780
Revenue_Expenditure,Tamil Nadu,2005-06,38744
Revenue_Expenditure,Tamil Nadu,2006-07,51147
Revenue_Expenditure,Tamil Nadu,2007-08,55748
Revenue_Expenditure,Tamil Nadu,2008-09,67723.09
Revenue_Expenditure,Tamil Nadu,2009-10,72730.33
Revenue_Expenditure,Tamil Nadu,2010-11,90881.74
Revenue_Expenditure,Tamil Nadu,2011-12,109465.27
Revenue_Expenditure,Tamil Nadu,2012-13,121395.9
Revenue_Expenditure,Tamil Nadu,2013-14,134192.38
Revenue_Expenditure,Tamil Nadu,2014-15 (RE),161424.09
Revenue_Expenditure,Tamil Nadu,2015-16 (BE),182338.58
Revenue_Expenditure,Telangana,1980-81,–
Revenue_Expenditure,Telangana,1981-82,–
Revenue_Expenditure,Telangana,1982-83,–
Revenue_Expenditure,Telangana,1983-84,–
Revenue_Expenditure,Telangana,1984-85,–
Revenue_Expenditure,Telangana,1985-86,–
Revenue_Expenditure,Telangana,1986-87,–
Revenue_Expenditure,Telangana,1987-88,–
Revenue_Expenditure,Telangana,1988-89,–
Revenue_Expenditure,Telangana,1989-90,–
Revenue_Expenditure,Telangana,1990-91,–
Revenue_Expenditure,Telangana,1991-92,–
Revenue_Expenditure,Telangana,1992-93,–
Revenue_Expenditure,Telangana,1993-94,–
Revenue_Expenditure,Telangana,1994-95,–
Revenue_Expenditure,Telangana,1995-96,–
Revenue_Expenditure,Telangana,1996-97,–
Revenue_Expenditure,Telangana,1997-98,–
Revenue_Expenditure,Telangana,1998-99,–
Revenue_Expenditure,Telangana,1999-00,–
Revenue_Expenditure,Telangana,2000-01,–
Revenue_Expenditure,Telangana,2001-02,–
Revenue_Expenditure,Telangana,2002-03,–
Revenue_Expenditure,Telangana,2003-04,–
Revenue_Expenditure,Telangana,2004-05,–
Revenue_Expenditure,Telangana,2005-06,–
Revenue_Expenditure,Telangana,2006-07,–
Revenue_Expenditure,Telangana,2007-08,–
Revenue_Expenditure,Telangana,2008-09,–
Revenue_Expenditure,Telangana,2009-10,–
Revenue_Expenditure,Telangana,2010-11,–
Revenue_Expenditure,Telangana,2011-12,–
Revenue_Expenditure,Telangana,2012-13,–
Revenue_Expenditure,Telangana,2013-14,–
Revenue_Expenditure,Telangana,2014-15 (RE),99957.97
Revenue_Expenditure,Telangana,2015-16 (BE),115059.19
Revenue_Expenditure,Tripura,1980-81,143
Revenue_Expenditure,Tripura,1981-82,124
Revenue_Expenditure,Tripura,1982-83,145
Revenue_Expenditure,Tripura,1983-84,188
Revenue_Expenditure,Tripura,1984-85,204
Revenue_Expenditure,Tripura,1985-86,259
Revenue_Expenditure,Tripura,1986-87,300
Revenue_Expenditure,Tripura,1987-88,393
Revenue_Expenditure,Tripura,1988-89,492
Revenue_Expenditure,Tripura,1989-90,525
Revenue_Expenditure,Tripura,1990-91,613
Revenue_Expenditure,Tripura,1991-92,677
Revenue_Expenditure,Tripura,1992-93,657
Revenue_Expenditure,Tripura,1993-94,785
Revenue_Expenditure,Tripura,1994-95,880
Revenue_Expenditure,Tripura,1995-96,990
Revenue_Expenditure,Tripura,1996-97,1179
Revenue_Expenditure,Tripura,1997-98,1350
Revenue_Expenditure,Tripura,1998-99,1531
Revenue_Expenditure,Tripura,1999-00,1773
Revenue_Expenditure,Tripura,2000-01,2135
Revenue_Expenditure,Tripura,2001-02,2466
Revenue_Expenditure,Tripura,2002-03,2537
Revenue_Expenditure,Tripura,2003-04,2764
Revenue_Expenditure,Tripura,2004-05,2984
Revenue_Expenditure,Tripura,2005-06,3301
Revenue_Expenditure,Tripura,2006-07,3301
Revenue_Expenditure,Tripura,2007-08,3835
Revenue_Expenditure,Tripura,2008-09,4511.04
Revenue_Expenditure,Tripura,2009-10,5757.51
Revenue_Expenditure,Tripura,2010-11,5624.33
